"Subject" "Activity" "TimeBodyAccelerometerMeanX" "TimeBodyAccelerometerMeanY" "TimeBodyAccelerometerMeanZ" "TimeBodyAccelerometerStdX" "TimeBodyAccelerometerStdY" "TimeBodyAccelerometerStdZ" "TimeGravityAccelerometerMeanX" "TimeGravityAccelerometerMeanY" "TimeGravityAccelerometerMeanZ" "TimeGravityAccelerometerStdX" "TimeGravityAccelerometerStdY" "TimeGravityAccelerometerStdZ" "TimeBodyAccelerometerJerkMeanX" "TimeBodyAccelerometerJerkMeanY" "TimeBodyAccelerometerJerkMeanZ" "TimeBodyAccelerometerJerkStdX" "TimeBodyAccelerometerJerkStdY" "TimeBodyAccelerometerJerkStdZ" "TimeBodyGyroscopeMeanX" "TimeBodyGyroscopeMeanY" "TimeBodyGyroscopeMeanZ" "TimeBodyGyroscopeStdX" "TimeBodyGyroscopeStdY" "TimeBodyGyroscopeStdZ" "TimeBodyGyroscopeJerkMeanX" "TimeBodyGyroscopeJerkMeanY" "TimeBodyGyroscopeJerkMeanZ" "TimeBodyGyroscopeJerkStdX" "TimeBodyGyroscopeJerkStdY" "TimeBodyGyroscopeJerkStdZ" "TimeBodyAccelerometerMagnitudeMean" "TimeBodyAccelerometerMagnitudeStd" "TimeGravityAccelerometerMagnitudeMean" "TimeGravityAccelerometerMagnitudeStd" "TimeBodyAccelerometerJerkMagnitudeMean" "TimeBodyAccelerometerJerkMagnitudeStd" "TimeBodyGyroscopeMagnitudeMean" "TimeBodyGyroscopeMagnitudeStd" "TimeBodyGyroscopeJerkMagnitudeMean" "TimeBodyGyroscopeJerkMagnitudeStd" "FrequencyBodyAccelerometerMeanX" "FrequencyBodyAccelerometerMeanY" "FrequencyBodyAccelerometerMeanZ" "FrequencyBodyAccelerometerStdX" "FrequencyBodyAccelerometerStdY" "FrequencyBodyAccelerometerStdZ" "FrequencyBodyAccelerometerJerkMeanX" "FrequencyBodyAccelerometerJerkMeanY" "FrequencyBodyAccelerometerJerkMeanZ" "FrequencyBodyAccelerometerJerkStdX" "FrequencyBodyAccelerometerJerkStdY" "FrequencyBodyAccelerometerJerkStdZ" "FrequencyBodyGyroscopeMeanX" "FrequencyBodyGyroscopeMeanY" "FrequencyBodyGyroscopeMeanZ" "FrequencyBodyGyroscopeStdX" "FrequencyBodyGyroscopeStdY" "FrequencyBodyGyroscopeStdZ" "FrequencyBodyAccelerometerMagnitudeMean" "FrequencyBodyAccelerometerMagnitudeStd" "FrequencyBodyAccelerometerJerkMagnitudeMean" "FrequencyBodyAccelerometerJerkMagnitudeStd" "FrequencyBodyGyroscopeMagnitudeMean" "FrequencyBodyGyroscopeMagnitudeStd" "FrequencyBodyGyroscopeJerkMagnitudeMean" "FrequencyBodyGyroscopeJerkMagnitudeStd"
5 "STANDING" 0.282544390892857 -0.00700418554517857 -0.102171095696429 -0.968591815714286 -0.869439913392857 -0.869327321785714 -0.964500917321429 -0.890796360535714 -0.915083799107143 -0.97066840875 -0.867933178017857 -0.858231387857143 -0.8977834575 -0.869574723035714 -0.358192479160714 -0.255889033964286 -0.260695877646429 0.0690218012383929 0.330770908053571 -0.346138936696429 0.361543286091071 -0.451805806217857 0.419347194917857 -0.422816407691071 0.389960510541071 0.077084570525 0.0428551175982143 0.0564367555053571 0.196102052244643 -0.139662663575 -0.122538231401786 -0.0763411480178571 -0.998196293214286 -0.997014772857143 0.289421845553571 0.0818874370714286 -0.906104701071429 -0.985375210892857 -0.900746607857143 -0.138485138681429 0.181402598901786 -0.117207864978571 -0.0691116718339286 -0.0797448093928571 -0.858401653214286 -0.89222597125 -0.976257647678571 -0.996516410178571 -0.994051758035714 -0.993440616428571 -0.977829963214286 -0.995877385357143 -0.99744173125 -0.997945931428571 -0.998621338035714 -0.999176416964286 -0.998823663928571 -0.998122088571429 -0.995707114464286 -0.997315756964286 -0.946743350178571 -0.561970804821429 -0.898526077857143 0.140971600726786 -0.208596254305357 -0.538859304678571
5 "WALKING" 0.27784234625 -0.0172850317482679 -0.107741776464286 -0.294098534232143 0.0767484028053571 -0.45702143625 -0.287782607410714 0.00946037755178572 -0.490251090714286 -0.297517355196429 0.0426026830839286 -0.483059957321429 -0.303186019535714 -0.358814040535714 0.409693295178571 0.307906791821429 0.167753319785714 -0.4720147675 0.487807340178571 -0.555474586964286 0.619650626964286 -0.163068794346429 0.217573574171429 -0.331194661107143 0.247170196071429 -0.222208928053571 0.156023571553571 0.138119802714286 0.0026165025375 0.113676155053393 0.0893538097946429 -0.101311899116071 -0.904177188035714 -0.63746750875 0.306802225803571 0.18617693375 -0.158338674394643 -0.644131053928571 -0.500787691607143 0.763892397321429 -0.131361297978571 0.169010705357143 -0.113704546663036 -0.0136221673928571 -0.44138712125 -0.532569962678571 -0.416367664464286 -0.653686215 -0.786588424464286 -0.798410620357143 -0.41229216125 -0.809124791607143 -0.913167879464286 -0.886867075892857 -0.883080270714286 -0.969110403392857 -0.975227001428571 -0.938953386607143 -0.892751105 -0.9533532125 -0.44602091 0.450361661607143 -0.887188204821429 -0.00497287788214286 -0.452342156982143 -0.721697647928571
5 "WALKING_DOWNSTAIRS" 0.29354392712766 -0.00850107533191489 -0.100319930659574 0.275046110468085 0.0907630761042553 -0.325891435319149 0.0984320090212766 0.0792280694042553 -0.374740089574468 0.336554724893617 0.0268269875085106 -0.353397850212766 -0.291690597308511 -0.361565122340426 0.288756102212766 0.316038404255319 0.207996622234043 -0.395626792702128 0.674441589361702 -0.736528355531915 0.79748824893617 -0.0115988316721277 0.0689013097744681 -0.198502594 0.404196099106383 -0.21300439612766 0.18879935052766 -0.00760320423659575 0.242871253097872 -0.108035374776596 -0.137634123238298 -0.296799900276596 -0.878302464680851 -0.519986384680851 0.341911754680851 0.0606113462553191 0.211138853638298 -0.196526172317021 -0.0842116695319149 0.89851595 -0.0772459452617021 0.168861631923404 -0.0666935851746809 -0.13008588376383 -0.317002160425532 -0.367603371761702 -0.411571297978723 -0.518286741440553 -0.740547529361702 -0.823369727021277 -0.382908211297872 -0.798810455106383 -0.914097326382979 -0.760477302553191 -0.86706065 -0.946674655957447 -0.960820453617021 -0.910203580425532 -0.794433885106383 -0.943022270425532 -0.169367348276596 0.666109767446808 -0.885173924042553 0.110968064831915 -0.524326589851064 -0.792843803829787
5 "WALKING_UPSTAIRS" 0.268459469914894 -0.0325269755153191 -0.107471453914894 -0.0457237779851064 0.185022459476596 -0.308938978787234 -0.161485339978723 0.0728903158085106 -0.457470676808511 -0.00473819670425532 0.165037631180851 -0.28925665906383 -0.0237973381170213 -0.297029928989149 0.417366364255319 0.256265877680851 0.0649705038604255 -0.517909800638298 0.622347711914894 -0.671925210638298 0.719665447021277 -0.392882254468085 0.420003061276596 -0.490210345531915 0.353265543702128 -0.278405277297872 0.197085782021277 0.0475059627957447 -0.173107335191489 -0.159553716112766 -0.196995178789362 -0.0493170616851064 -0.93035101787234 -0.736029559148936 0.338195804617021 0.105695101153191 0.0435562021989362 -0.443293884042553 -0.302651392425532 0.851665295106383 -0.108827032885106 0.265305878255319 -0.189641324434043 -0.1137826693 -0.290119265382979 -0.414359697446809 -0.249994810459574 -0.782097898297872 -0.77627318787234 -0.81976943 -0.282731515255319 -0.819293547234043 -0.904436116170213 -0.90861914106383 -0.914009581489362 -0.961630547659574 -0.973857706595745 -0.951957422340426 -0.835457025106383 -0.880874348255319 -0.384343462531915 0.504384546170213 -0.904086452978723 0.124513300170213 -0.512345191297872 -0.790780901489362
6 "LAYING" 0.248656520140351 -0.0102529170561404 -0.133119570368421 -0.934049422052632 -0.924644826385965 -0.925216100350877 -0.939114254210526 -0.923706791403509 -0.938044912280702 -0.932462941461404 -0.929711219929825 -0.924004748421053 -0.949794073333333 -0.923620179649123 -0.294607332361404 -0.398550641684211 -0.526067263929825 -0.132961765326316 0.561869964912281 -0.573350138421053 0.584919051929825 0.0844957322631579 -0.112649149280702 0.0676417381859649 0.439103374191053 0.145285206147193 0.164000792001754 0.0893854729964912 0.217510003519298 0.128981983408772 0.247473111803509 -0.393963659666667 -0.998373910701754 -0.997717394035088 0.299783858859649 0.172036255476491 -0.918878850824561 -0.977090649824561 -0.914139321052632 -0.255763526842105 0.24616438927193 -0.21708692001614 -0.140172570754386 0.0419022387175439 -0.915118535438596 -0.924563545789474 -0.984650489122807 -0.99492642122807 -0.993570149824561 -0.989358457719298 -0.985255172807018 -0.995091924035088 -0.99800866245614 -0.997270252982456 -0.997168109649123 -0.997914983333333 -0.998529310175439 -0.997840054035088 -0.995486906666667 -0.996152684035088 -0.946744386666667 -0.683468659245614 -0.929267614385965 0.182525077889474 -0.381677010526316 -0.647437246315789
6 "SITTING" 0.276778487454545 -0.0145911615290909 -0.110127728709091 -0.980164933636364 -0.923682131090909 -0.925797097090909 -0.975351454727273 -0.928264365454545 -0.935798115272727 -0.982451284727273 -0.925676956 -0.925768475636364 -0.952358086545455 -0.933748145090909 -0.439885119036364 -0.357703755418182 -0.306494393454545 0.0554489325272727 0.283651169345455 -0.325942810618182 0.368777554909091 -0.209459078923636 0.182075013132727 -0.207769582196 0.322060233225455 -0.00470281220363636 0.130368262661818 -0.0124321026254545 0.230218216109091 -0.00169398941818182 0.0187606180727273 -0.154877709090909 -0.998728840727273 -0.997523714909091 0.286966491054545 0.0973445562745455 -0.949543531272727 -0.995827732181818 -0.950296192 -0.291913940450909 0.219432738912727 -0.103987583083636 -0.185254032763636 -0.0372030414087273 -0.920524366909091 -0.923036410727273 -0.992539671454545 -0.996636090181818 -0.996893419272727 -0.996309234545455 -0.992681838909091 -0.997460977636364 -0.997574536363636 -0.996753088 -0.997546808 -0.998816356727273 -0.999089435090909 -0.998409902181818 -0.996706531272727 -0.997275398727273 -0.957130358181818 -0.649700588545455 -0.943434343272727 0.171844519818182 -0.358413216745455 -0.644217577545455
6 "STANDING" 0.280346248596491 -0.0181236327175439 -0.112172831947368 -0.981758159649123 -0.921493191754386 -0.925692371929825 -0.977100287368421 -0.930336471754386 -0.942864017017544 -0.984067374035088 -0.921449111052632 -0.922067224210526 -0.940208416842105 -0.928748442807018 -0.456147216929825 -0.375715567159649 -0.349304367261404 0.158718008701754 0.276833362729825 -0.305883270350877 0.33529407554386 -0.44401467982807 0.411922672787719 -0.416302280403509 0.390915467964912 0.0416737927192982 0.101189980247368 0.0648522377368421 0.185065784587719 -0.0334891360508772 -0.0647462430785965 -0.344014210333333 -0.998543596842105 -0.998471135087719 0.268027366508772 0.0684558425754386 -0.945022876491228 -0.995988493508772 -0.952298359473684 -0.284882721614035 0.218831161436842 -0.147085913742105 -0.0928018444561404 -0.0678071385333333 -0.918683137192982 -0.921214490526316 -0.993793177719298 -0.997725840526316 -0.998199394385965 -0.998675250877193 -0.993981964736842 -0.998489153157895 -0.998594032807018 -0.997572041754386 -0.998574523859649 -0.999138564912281 -0.99916096368421 -0.998666370877193 -0.998214339824561 -0.998756220350877 -0.959107277192982 -0.689440904947368 -0.905875801052632 0.190943682210526 -0.365157260385965 -0.684451967561403
6 "WALKING" 0.283658868070175 -0.0168954189082456 -0.110303165877193 -0.296538717368421 0.164213884996491 -0.504324207192982 -0.187934323140351 0.140781621991228 -0.498520164385965 -0.34522769 0.101699642168947 -0.550474621754386 -0.140555265577193 -0.509185894385965 0.385355548245614 0.375026136315789 0.105582270375439 -0.282499960947368 0.377696839649123 -0.453748392982456 0.526005833157895 -0.146767376175439 0.174090305064912 -0.259048365842105 0.132130996715789 -0.0480067873263158 0.218921088403509 0.0482513167824561 0.222770903875439 -0.182284725268421 -0.0745771988631579 -0.0431788198070175 -0.814444842982456 -0.627806534736842 0.345996859649123 0.0722309911507719 -0.166840713631579 -0.635454834385965 -0.427426541052632 0.80321596754386 -0.0730399843210526 -0.0775624744070176 0.122057489987719 0.0583583812982456 -0.3194848779 -0.371362514210526 -0.366550871877193 -0.359084138122807 -0.700220998070175 -0.696715528298246 -0.316515587280702 -0.732832609298246 -0.94273601 -0.891027941052632 -0.867399154385965 -0.921755822982456 -0.920621507719298 -0.905194868947368 -0.81640895397193 -0.938391133140351 -0.433563773333333 0.50142716 -0.894736838421053 -0.00922884645438597 -0.577739347631579 -0.827672261403509
6 "WALKING_DOWNSTAIRS" 0.277045258145833 -0.019536840063125 -0.107209356208333 0.383681639791667 0.360164958768542 -0.320204232520417 0.328308506041667 0.339771173822917 -0.277602590916667 0.403369766666667 0.283247837625 -0.4060143105 -0.16464271655625 -0.382274574625 0.304254764541667 0.377519851875 0.144277361689583 -0.3554407675 0.627387149583333 -0.688132473958333 0.746941291875 -0.0519864035445833 0.10400415025 -0.224802966879167 0.431435201166667 0.03806166957375 0.237733782885417 0.0295392699875 0.440724539104167 -0.4287437374375 -0.126367251402083 -0.147514961742083 -0.640372437104167 -0.259910977083333 0.346465388125 0.102331990908333 0.333754731458333 -0.0168628579791667 0.0269813925208333 0.8853516925 -0.111104502202083 0.241588698752083 -0.140547613402083 -0.113609100377083 0.0420100446333333 -0.127204449525 -0.0936693183604167 -0.314756563979167 -0.624114890416667 -0.663538427291667 -0.05867751010625 -0.714262966458333 -0.927138794583333 -0.642965355083333 -0.719888245833333 -0.816516808333333 -0.781014339625 -0.710579512645833 -0.687481879583333 -0.914896053958333 0.03412531108125 0.782073095 -0.8862433825 -0.00160659497083333 -0.515761846479167 -0.781170852916667
6 "WALKING_UPSTAIRS" 0.268229355098039 -0.0272425385070588 -0.122082438784314 -0.0501350188513725 0.189276117327451 -0.353519514896078 -0.131075372803922 0.0978035099588235 -0.42724809972549 -0.0211335627276471 0.159123777172549 -0.36587418445098 -0.159827544221569 -0.378434462686275 0.145576437 0.355607625294118 0.0835001797490196 -0.509555353921569 0.616526837254902 -0.673698639803922 0.729318477843137 -0.331098203137255 0.35505162254902 -0.426535111568627 0.302504423529412 -0.273196325001961 0.107705757080392 -0.0976841242490196 0.386029030882353 -0.166956876931373 -0.330831222882353 0.026210131272549 -0.854199602745098 -0.644875756862745 0.276837088843137 0.0587734535264706 0.0177790974433333 -0.454649129803922 -0.308297205960784 0.845343007647059 -0.297813113782353 0.307374437666667 -0.00184518718235294 -0.096433785852549 -0.128513187078431 -0.281883647882353 -0.277034363823529 -0.643239835294118 -0.751257181176471 -0.807418946882353 -0.281651330862745 -0.81775421154902 -0.917779308823529 -0.66848567727451 -0.913461764901961 -0.966389600784314 -0.967447234705882 -0.926094468627451 -0.841675375294118 -0.922134638431373 -0.300786394743137 0.566310197647059 -0.891690004705882 -0.0612378407705882 -0.524011083137255 -0.80103432372549
7 "LAYING" 0.250176694038462 -0.0204411516884615 -0.101361036576923 -0.93651361 -0.926262668653846 -0.952978365961539 -0.953424245576923 -0.942193953846154 -0.958611644615385 -0.931120580576923 -0.922917902307692 -0.953380646346154 -0.943667545961538 -0.962043949423077 -0.180395520723077 -0.496314805615385 -0.421867472884615 -0.115596740590385 0.779352216153846 -0.780658945961539 0.781782891730769 -0.506416951113462 0.464591362865385 -0.454245330173077 0.318308938425 0.172480255115385 0.105176144044231 0.110684869661538 0.281670211038462 0.0510296841326923 0.441502521442308 -0.460553300884615 -0.999024121730769 -0.999721327307692 0.183602377414808 0.0448842265192308 -0.936392023846154 -0.98688264 -0.931577746923077 -0.301865093615385 0.180858724038462 -0.118475522990385 -0.0904471951538462 -0.0583561335826923 -0.913216518269231 -0.928292374230769 -0.988123123653846 -0.998237867884615 -0.995830174615385 -0.994225738269231 -0.988893815769231 -0.997749656538461 -0.998445452115385 -0.996506299038462 -0.998593247692308 -0.999340818846154 -0.999302560192308 -0.998599478076923 -0.996333615576923 -0.996130652115385 -0.961985496346154 -0.729738107884615 -0.841880342 0.217605286703846 0.0578941755192308 -0.262703945980769
7 "SITTING" 0.284674637291667 -0.01461097580375 -0.122464597625 -0.972668374583333 -0.909454698541667 -0.8565329414375 -0.972697126875 -0.93149063375 -0.904675337916667 -0.972879966041667 -0.904629195833333 -0.844083052916667 -0.933340311041667 -0.83821630125 -0.478617125391667 -0.424228615058333 -0.337251931104167 0.09707315310625 0.443185654 -0.453224149479167 0.46319048275 -0.532505186708333 0.504121672833333 -0.506331576395833 0.293492831160417 0.0273188070145833 0.0206059856479167 -0.0183261538647917 0.103238725921042 -0.1342423206125 0.310220593247042 -0.431950277875 -0.999594748958333 -0.999318870833333 0.146476635233333 0.0659607566416667 -0.918432107083333 -0.981325732083333 -0.902032464416667 -0.2766172994375 0.105561757022917 -0.09725657345625 -0.0362168975416667 -0.0362136956020833 -0.882497023541667 -0.9228876675 -0.982804373541667 -0.998182712291667 -0.995835208125 -0.992917621041667 -0.984054814166667 -0.997305315625 -0.996478857916667 -0.998233646041667 -0.999455829583333 -0.999462645625 -0.999416365416667 -0.998699101458333 -0.997955407291667 -0.997680615208333 -0.958534480208333 -0.680652757708333 -0.855820106666667 0.18122972525 -0.0414504945 -0.3424551485
7 "STANDING" 0.282723539433962 -0.0145740341037736 -0.0997778303207547 -0.979307570377358 -0.923400921886792 -0.917064168490566 -0.976681834339623 -0.941883783773585 -0.938550519811321 -0.980541336037736 -0.919118753018868 -0.912358813773585 -0.939351455471698 -0.911188637735849 -0.348334165056604 -0.366490518679245 -0.291277252754717 0.0482511856849057 0.521138061320755 -0.558706678867925 0.596658271320755 -0.561521409056604 0.533514258396226 -0.53417981345283 0.298547749396226 -0.00259686703943396 0.0714416373150943 0.00395943397924528 0.0969904004056604 -0.166156955356226 -0.129050628013208 -0.449695112969811 -0.999443117169811 -0.999279056415094 0.175683938183019 0.0166454862566038 -0.942724659245283 -0.99489307490566 -0.943495906037736 -0.28135913090566 0.168232653235849 -0.0814902137264151 -0.0610880063037736 -0.130416146837736 -0.914270057169811 -0.933927477358491 -0.991945884528302 -0.998784005283019 -0.998795239811321 -0.998533094150943 -0.992460866226415 -0.999039531320755 -0.998476843584906 -0.997975226603774 -0.99911161 -0.999368581698113 -0.999441066792453 -0.998866741886792 -0.999408261320755 -0.999415290188679 -0.965012562264151 -0.684773683396226 -0.874213837358491 0.256759439860377 -0.263093791388679 -0.603571161150943
7 "WALKING" 0.275592961754386 -0.018653665345614 -0.110912234947368 -0.327243240701754 -0.0772618561052631 0.159631283261403 -0.343048405789474 -0.0641564202736842 0.0385832252345614 -0.322034908070175 -0.143721823263158 0.133316828089298 -0.445005360175439 0.036230388831 0.246535614494737 0.374220363070175 0.356818019473684 -0.377469424736842 0.519731625964912 -0.586592671052632 0.650202417017544 0.0814803712736842 -0.040396423557193 -0.0758860420675439 0.443617157561404 -0.204961532314035 0.0862490301473684 0.0585933987087719 0.054251196245614 -0.412930007333333 0.232027580782456 0.0406327858210526 -0.646247485964912 -0.840292554385965 0.342852269122807 0.195402623578947 -0.0978090439438596 -0.569899841754386 -0.527829366491228 0.760325661578947 -0.167923168249123 0.185510718280702 -0.133829387440351 0.0794142048929825 -0.182243344226316 -0.221972813333333 -0.599645084736842 -0.515701379 -0.711648608245614 -0.77903626754386 -0.556545735614035 -0.75853112 -0.512026822631579 -0.426141386263158 -0.575004219473684 -0.844450453333333 -0.867518311403509 -0.669545490350877 -0.903842768070175 -0.954355877719298 -0.390747964280702 0.524435834649123 -0.879142296842105 -0.0127446365087719 -0.275164719473684 -0.561264979157895
7 "WALKING_DOWNSTAIRS" 0.28030708 -0.0166332372978723 -0.096938308587234 0.0660815600978723 -0.138179072734043 -0.0636402447755319 0.0443428315319149 -0.145302311446808 -0.139216222106383 0.0730110797851064 -0.190187141297872 -0.100121492529787 -0.453074631914894 -0.361101487914894 0.0435889022553191 0.270299866595745 0.423870614042553 -0.387286020978723 0.55486344893617 -0.624451458723404 0.691799481489362 -0.338812812319149 0.347183663787234 -0.401178413765957 0.225104597304255 -0.379286543638298 0.267428062102128 -0.220580922744681 0.111982631074468 -0.507868626382979 -0.0236231404670213 -0.164028056302128 -0.739765429148936 -0.818610891489362 0.319113267234043 0.105222618275106 0.0198795285851064 -0.366139004468085 -0.383386791914894 0.814535850638298 -0.185564985514894 0.203014333591489 -0.136476753253192 0.10523810806383 -0.199905808955957 -0.268755020510638 -0.610477221276596 -0.748516694042553 -0.80249608087234 -0.839578162978723 -0.606845887659574 -0.816176280212766 -0.594958851319149 -0.594536113829787 -0.808888595106383 -0.894285063191489 -0.913555438297872 -0.84251809787234 -0.890938216808511 -0.942059222553192 -0.0703956816808511 0.691786735106383 -0.888551161489362 -0.0373844402161702 -0.374803394446808 -0.671866750851064
7 "WALKING_UPSTAIRS" 0.248706923078431 -0.0275639005607843 -0.143769688803922 -0.29487297445098 -0.32616002254902 -0.145665025639216 -0.336199426470588 -0.381590523137255 -0.317461021372549 -0.279870086215686 -0.341025552941176 -0.124912269443137 -0.506619573137255 -0.15774777907451 0.153892162431373 0.159327413607843 0.203390014262745 -0.381237852392157 0.707020109411765 -0.76740197745098 0.827524965490196 -0.428071833196078 0.415204497705882 -0.440141375294118 0.180131316352941 -0.464869699411765 0.039759694947451 -0.190906322529412 0.0387521160211765 -0.269648355227451 0.166700817490196 0.12307180476902 -0.944615842941177 -0.945288254117647 0.32459008354902 0.106791773254902 -0.198074437978431 -0.667337253333333 -0.490425401176471 0.788854974901961 -0.170481795772549 0.293085240058824 -0.288800213019608 0.0506496342 -0.358575809529412 -0.488172064117647 -0.760310760196078 -0.892106230196078 -0.921670139215686 -0.937297201568628 -0.76490617254902 -0.924487383529412 -0.680305120784314 -0.848293185490196 -0.948129287254902 -0.979786890196078 -0.974396116470588 -0.944960830980392 -0.938437498431373 -0.937367548823529 -0.592629805294118 0.356991520980392 -0.896047303529412 0.0458636458607843 -0.156073455817059 -0.516367672058824
8 "LAYING" 0.261254282907407 -0.0212281733881481 -0.102245365611111 -0.94304121537037 -0.93489116 -0.932491454407407 -0.953538563888889 -0.951816663703704 -0.944269514074074 -0.940125298333333 -0.931236756962963 -0.931146497518519 -0.939802693333333 -0.933633410925926 -0.276846183777778 -0.502223796833333 -0.446514166398148 0.0231394103740741 0.662750106851852 -0.669587565925926 0.676381431851852 -0.440071388951852 0.396130647545741 -0.388123499703704 0.354450723037037 0.16864463397963 0.0120675071264815 0.0738760656481482 0.249044879777778 -0.0556026445851852 0.229609713888889 -0.0103756182592593 -0.998706691296296 -0.999651327777778 0.158641787611111 0.112489019518519 -0.935308633888889 -0.985188557037037 -0.926372477796296 -0.367739031138889 0.270420498444815 -0.16714211737963 -0.114333808618519 -0.0982252511592593 -0.92896628462963 -0.93385922037037 -0.987076675925926 -0.998517051111111 -0.996512856851852 -0.991725881851852 -0.987989012777778 -0.997954027222222 -0.998100852037037 -0.992835022222222 -0.99805372962963 -0.99886887537037 -0.998466330740741 -0.997187229814815 -0.998217175 -0.997986193148148 -0.962491700555556 -0.755747395111111 -0.816578483333333 0.350822601333333 -0.145797785259259 -0.430142473203704
8 "SITTING" 0.267491472934783 -0.00672550621304348 -0.104461049130435 -0.979026152391304 -0.927331997021739 -0.939553030217391 -0.981142909782609 -0.94421971826087 -0.959436275869565 -0.978256730652174 -0.923829969347826 -0.933889846521739 -0.932014871956522 -0.939213743913043 -0.528186627717391 -0.442437986630435 -0.419740025869565 0.118723631330435 0.572901088478261 -0.582052890217391 0.591209617826087 -0.481143117847826 0.447243649565217 -0.447185004956522 0.296678539108696 0.137616132778043 0.0215788079065217 0.0549740934217391 0.13152339433913 -0.0340715189956522 0.220974414782609 -0.332201736 -0.999759759347826 -0.999600473043478 0.0862198065641304 0.0604085383826087 -0.952139704347826 -0.989924017391304 -0.940072362608696 -0.479536462995652 0.269917934908696 -0.224793921273913 -0.0755832993695652 -0.0436900710643478 -0.946745525869565 -0.958466461521739 -0.977755203043478 -0.997816564782609 -0.99420057173913 -0.988011571086956 -0.979412430434783 -0.99625248673913 -0.99930869673913 -0.999326603043478 -0.999673774565217 -0.999710748695652 -0.999689922826087 -0.999355600869565 -0.99799563826087 -0.997947070434783 -0.977474052826087 -0.816421810884783 -0.912353347586957 0.306787560913043 -0.0623236916086956 -0.365819357521739
8 "STANDING" 0.279620986111111 -0.0148113067148148 -0.106114996837037 -0.988815418148148 -0.938479429074074 -0.926065255185185 -0.988219862222222 -0.9500491 -0.950362935555556 -0.98918374962963 -0.936231722777778 -0.919744963888889 -0.950812107222222 -0.913769714259259 -0.588012762703704 -0.489773943418519 -0.382635063944444 0.223072415166667 0.48827436 -0.511386984814815 0.534724541111111 -0.482088940333333 0.45076412112963 -0.453322654351852 0.337354575991111 0.218762265522222 -0.00258010685740741 0.152706622618519 0.209763638618519 -0.0888862147503704 -0.176599614924074 -0.444889460594444 -0.999407298333333 -0.999753522592593 0.0547265605888889 0.123172221092593 -0.953762884074074 -0.990631228703704 -0.945185886111111 -0.487980938518519 0.243952496222222 -0.184276885961111 -0.0159500612981482 -0.12565195452037 -0.949806018148148 -0.957346398333333 -0.990836498888889 -0.998836032592593 -0.997088588518519 -0.994041076851852 -0.991483964074074 -0.998123648148148 -0.999207628518519 -0.999355421666667 -0.999393959444444 -0.9994689 -0.999319518148148 -0.998330847037037 -0.998875238703704 -0.999017475925926 -0.975430351296296 -0.808470698905556 -0.903586126111111 0.308060633885185 -0.215287632864815 -0.53959855837037
8 "WALKING" 0.27468631 -0.0186628865310417 -0.107252090833333 -0.173605736002083 0.380782052708333 -0.1420885318125 -0.247389011875 0.316982393333333 -0.238634594791667 -0.148386858858333 0.32484493125 -0.158437341970833 -0.0598839012604167 -0.191090831375 0.449553413125 0.306133620729167 0.193515975858333 -0.415276699791667 0.598907456041667 -0.670245649583333 0.739518877916667 -0.0200049603477083 0.0120101583895833 -0.068279934688125 0.54203292125 -0.21119452388125 0.166066859141667 0.00619433317291667 0.106113937535417 -0.109921972 -0.3473464451 0.258689555625 -0.832650525416667 -0.806355653125 0.289405842354167 0.0154326845059583 0.0516786278104167 -0.441935350833333 -0.3636303625 0.847238615 -0.0185717256341667 0.215482018645833 -0.0595488944895833 -0.326515998729167 -0.12568642643125 -0.3380059025 -0.0367836823 -0.489898063770833 -0.564014695240188 -0.64706565375 -0.0417589773729167 -0.652103616458333 -0.695821146041667 -0.698412360416667 -0.754747713541667 -0.886062568125 -0.920085268333333 -0.853090220208333 -0.877505457083333 -0.889904072916667 -0.294534231 0.58725887875 -0.865740737916667 0.176189876266667 -0.1877723786375 -0.475441646154167
8 "WALKING_DOWNSTAIRS" 0.283484089210526 -0.0211058674973684 -0.107598135394737 0.0241393473736842 0.343826273105263 0.1337170395 0.136590199860526 0.388412779763158 0.159589756534211 -0.0260463260078947 0.232184078052632 0.0214914840105263 -0.0168393588947368 0.0229826460789474 0.322269204947368 0.273346306184211 0.288406072842105 -0.317208482236842 0.524901655789474 -0.608966599473684 0.692537812631579 -0.1128824241 0.125598460736842 -0.199330706376316 0.276150023631579 -0.163215159857895 0.275694933289474 0.0693732441842105 -0.0618903012894737 -0.0308138851657895 -0.136882530442105 -0.109945660142105 -0.553741778868421 -0.664722831842105 0.303841560710526 0.119226588947368 0.176599311818421 -0.253545658552632 -0.142666490736842 0.877744036315789 0.114335839981579 -0.0947415365736842 -0.201254608613158 0.135326652060526 0.0444978226026316 -0.0954184750157895 -0.149283250884737 -0.1488721845 -0.487791260536842 -0.689509775131579 -0.0954018974184211 -0.444988143842105 -0.524742713131579 -0.498105301789474 -0.386433603289474 -0.619907342202632 -0.812876007631579 -0.630728658157895 -0.830770186315789 -0.903255957631579 0.0536071033368421 0.778185889473684 -0.872180448684211 0.181422535965789 -0.513430051289474 -0.775656798947368
